X1.1.5.120.000	X1.5.120.001.10.240.000	X1.10.240.001.15.360.000	X1.15.360.001.20.480.000	X1.20.480.001.25.600.000	X1.25.600.001.30.720.000	X1.30.720.001.35.840.000	X1.35.840.001.40.960.000	X1.40.960.001.46.080.000	X1.46.080.001.51.200.000	X1.51.200.001.56.320.000	X1.56.320.001.61.440.000	X1.61.440.001.66.560.000	X1.66.560.001.71.680.000	X1.71.680.001.76.800.000	X1.76.800.001.81.920.000	X1.81.920.001.87.040.000	X1.87.040.001.92.160.000	X1.92.160.001.97.280.000	X1.97.280.001.102.400.000	X1.102.400.001.107.520.000	X1.107.520.001.112.640.000	X1.112.640.001.117.760.000	X1.117.760.001.122.880.000	X1.143.360.001.148.480.000	X1.148.480.001.153.600.000	X1.153.600.001.158.720.000	X1.158.720.001.163.840.000	X1.163.840.001.168.960.000	X1.168.960.001.174.080.000	X1.174.080.001.179.200.000	X1.179.200.001.184.320.000	X1.184.320.001.189.440.000	X1.189.440.001.194.560.000	X1.194.560.001.199.680.000	X1.199.680.001.204.800.000	X1.204.800.001.209.920.000	X1.209.920.001.215.040.000	X1.215.040.001.220.160.000	X1.220.160.001.225.280.000	X1.225.280.001.230.400.000	X1.230.400.001.235.520.000	X1.235.520.001.240.640.000	X1.240.640.001.245.760.000	X1.245.760.001.249.250.621	X2.1.5.120.000	X2.5.120.001.10.240.000	X2.10.240.001.15.360.000	X2.15.360.001.20.480.000	X2.20.480.001.25.600.000	X2.25.600.001.30.720.000	X2.30.720.001.35.840.000	X2.35.840.001.40.960.000	X2.40.960.001.46.080.000	X2.46.080.001.51.200.000	X2.51.200.001.56.320.000	X2.56.320.001.61.440.000	X2.61.440.001.66.560.000	X2.66.560.001.71.680.000	X2.71.680.001.76.800.000	X2.76.800.001.81.920.000	X2.81.920.001.87.040.000	X2.87.040.001.92.160.000	X2.97.280.001.102.400.000	X2.102.400.001.107.520.000	X2.107.520.001.112.640.000	X2.112.640.001.117.760.000	X2.117.760.001.122.880.000	X2.122.880.001.128.000.000	X2.128.000.001.133.120.000	X2.133.120.001.138.240.000	X2.138.240.001.143.360.000	X2.143.360.001.148.480.000	X2.148.480.001.153.600.000	X2.153.600.001.158.720.000	X2.158.720.001.163.840.000	X2.163.840.001.168.960.000	X2.168.960.001.174.080.000	X2.174.080.001.179.200.000	X2.179.200.001.184.320.000	X2.184.320.001.189.440.000	X2.189.440.001.194.560.000	X2.194.560.001.199.680.000	X2.199.680.001.204.800.000	X2.204.800.001.209.920.000	X2.209.920.001.215.040.000	X2.215.040.001.220.160.000	X2.220.160.001.225.280.000	X2.225.280.001.230.400.000	X2.230.400.001.235.520.000	X2.235.520.001.240.640.000	X2.240.640.001.243.199.373	X3.1.5.120.000	X3.5.120.001.10.240.000	X3.10.240.001.15.360.000	X3.15.360.001.20.480.000	X3.20.480.001.25.600.000	X3.25.600.001.30.720.000	X3.30.720.001.35.840.000	X3.35.840.001.40.960.000	X3.40.960.001.46.080.000	X3.46.080.001.51.200.000	X3.51.200.001.56.320.000	X3.56.320.001.61.440.000	X3.61.440.001.66.560.000	X3.66.560.001.71.680.000	X3.71.680.001.76.800.000	X3.76.800.001.81.920.000	X3.81.920.001.87.040.000	X3.87.040.001.92.160.000	X3.92.160.001.97.280.000	X3.97.280.001.102.400.000	X3.102.400.001.107.520.000	X3.107.520.001.112.640.000	X3.112.640.001.117.760.000	X3.117.760.001.122.880.000	X3.122.880.001.128.000.000	X3.128.000.001.133.120.000	X3.133.120.001.138.240.000	X3.138.240.001.143.360.000	X3.143.360.001.148.480.000	X3.148.480.001.153.600.000	X3.153.600.001.158.720.000	X3.158.720.001.163.840.000	X3.163.840.001.168.960.000	X3.168.960.001.174.080.000	X3.174.080.001.179.200.000	X3.179.200.001.184.320.000	X3.184.320.001.189.440.000	X3.189.440.001.194.560.000	X3.194.560.001.198.022.430	X4.1.5.120.000	X4.5.120.001.10.240.000	X4.10.240.001.15.360.000	X4.15.360.001.20.480.000	X4.20.480.001.25.600.000	X4.25.600.001.30.720.000	X4.30.720.001.35.840.000	X4.35.840.001.40.960.000	X4.40.960.001.46.080.000	X4.46.080.001.51.200.000	X4.51.200.001.56.320.000	X4.56.320.001.61.440.000	X4.61.440.001.66.560.000	X4.66.560.001.71.680.000	X4.71.680.001.76.800.000	X4.76.800.001.81.920.000	X4.81.920.001.87.040.000	X4.87.040.001.92.160.000	X4.92.160.001.97.280.000	X4.97.280.001.102.400.000	X4.102.400.001.107.520.000	X4.107.520.001.112.640.000	X4.112.640.001.117.760.000	X4.117.760.001.122.880.000	X4.122.880.001.128.000.000	X4.128.000.001.133.120.000	X4.133.120.001.138.240.000	X4.138.240.001.143.360.000	X4.143.360.001.148.480.000	X4.148.480.001.153.600.000	X4.153.600.001.158.720.000	X4.158.720.001.163.840.000	X4.163.840.001.168.960.000	X4.168.960.001.174.080.000	X4.174.080.001.179.200.000	X4.179.200.001.184.320.000	X4.184.320.001.189.440.000	X4.189.440.001.191.154.276	X5.1.5.120.000	X5.5.120.001.10.240.000	X5.10.240.001.15.360.000	X5.15.360.001.20.480.000	X5.20.480.001.25.600.000	X5.25.600.001.30.720.000	X5.30.720.001.35.840.000	X5.35.840.001.40.960.000	X5.40.960.001.46.080.000	X5.51.200.001.56.320.000	X5.56.320.001.61.440.000	X5.61.440.001.66.560.000	X5.66.560.001.71.680.000	X5.71.680.001.76.800.000	X5.76.800.001.81.920.000	X5.81.920.001.87.040.000	X5.87.040.001.92.160.000	X5.92.160.001.97.280.000	X5.97.280.001.102.400.000	X5.102.400.001.107.520.000	X5.107.520.001.112.640.000	X5.112.640.001.117.760.000	X5.117.760.001.122.880.000	X5.122.880.001.128.000.000	X5.128.000.001.133.120.000	X5.133.120.001.138.240.000	X5.138.240.001.143.360.000	X5.143.360.001.148.480.000	X5.148.480.001.153.600.000	X5.153.600.001.158.720.000	X5.158.720.001.163.840.000	X5.163.840.001.168.960.000	X5.168.960.001.174.080.000	X5.174.080.001.179.200.000	X5.179.200.001.180.915.260	X6.1.5.120.000	X6.5.120.001.10.240.000	X6.10.240.001.15.360.000	X6.15.360.001.20.480.000	X6.20.480.001.25.600.000	X6.25.600.001.30.720.000	X6.30.720.001.35.840.000	X6.35.840.001.40.960.000	X6.40.960.001.46.080.000	X6.46.080.001.51.200.000	X6.51.200.001.56.320.000	X6.61.440.001.66.560.000	X6.66.560.001.71.680.000	X6.71.680.001.76.800.000	X6.76.800.001.81.920.000	X6.81.920.001.87.040.000	X6.87.040.001.92.160.000	X6.92.160.001.97.280.000	X6.97.280.001.102.400.000	X6.102.400.001.107.520.000	X6.107.520.001.112.640.000	X6.112.640.001.117.760.000	X6.117.760.001.122.880.000	X6.122.880.001.128.000.000	X6.128.000.001.133.120.000	X6.133.120.001.138.240.000	X6.138.240.001.143.360.000	X6.143.360.001.148.480.000	X6.148.480.001.153.600.000	X6.153.600.001.158.720.000	X6.158.720.001.163.840.000	X6.163.840.001.168.960.000	X6.168.960.001.171.115.067	X7.1.5.120.000	X7.5.120.001.10.240.000	X7.10.240.001.15.360.000	X7.15.360.001.20.480.000	X7.20.480.001.25.600.000	X7.25.600.001.30.720.000	X7.30.720.001.35.840.000	X7.35.840.001.40.960.000	X7.40.960.001.46.080.000	X7.46.080.001.51.200.000	X7.51.200.001.56.320.000	X7.61.440.001.66.560.000	X7.66.560.001.71.680.000	X7.71.680.001.76.800.000	X7.76.800.001.81.920.000	X7.81.920.001.87.040.000	X7.87.040.001.92.160.000	X7.92.160.001.97.280.000	X7.97.280.001.102.400.000	X7.102.400.001.107.520.000	X7.107.520.001.112.640.000	X7.112.640.001.117.760.000	X7.117.760.001.122.880.000	X7.122.880.001.128.000.000	X7.128.000.001.133.120.000	X7.133.120.001.138.240.000	X7.138.240.001.143.360.000	X7.143.360.001.148.480.000	X7.148.480.001.153.600.000	X7.153.600.001.158.720.000	X7.158.720.001.159.138.663	X8.1.5.120.000	X8.5.120.001.10.240.000	X8.10.240.001.15.360.000	X8.15.360.001.20.480.000	X8.20.480.001.25.600.000	X8.25.600.001.30.720.000	X8.30.720.001.35.840.000	X8.35.840.001.40.960.000	X8.40.960.001.46.080.000	X8.46.080.001.51.200.000	X8.51.200.001.56.320.000	X8.56.320.001.61.440.000	X8.61.440.001.66.560.000	X8.66.560.001.71.680.000	X8.71.680.001.76.800.000	X8.76.800.001.81.920.000	X8.81.920.001.87.040.000	X8.87.040.001.92.160.000	X8.92.160.001.97.280.000	X8.97.280.001.102.400.000	X8.102.400.001.107.520.000	X8.107.520.001.112.640.000	X8.112.640.001.117.760.000	X8.117.760.001.122.880.000	X8.122.880.001.128.000.000	X8.128.000.001.133.120.000	X8.133.120.001.138.240.000	X8.138.240.001.143.360.000	X8.143.360.001.146.364.022	X9.1.5.120.000	X9.5.120.001.10.240.000	X9.10.240.001.15.360.000	X9.15.360.001.20.480.000	X9.20.480.001.25.600.000	X9.25.600.001.30.720.000	X9.30.720.001.35.840.000	X9.35.840.001.40.960.000	X9.71.680.001.76.800.000	X9.76.800.001.81.920.000	X9.81.920.001.87.040.000	X9.87.040.001.92.160.000	X9.92.160.001.97.280.000	X9.97.280.001.102.400.000	X9.102.400.001.107.520.000	X9.107.520.001.112.640.000	X9.112.640.001.117.760.000	X9.117.760.001.122.880.000	X9.122.880.001.128.000.000	X9.128.000.001.133.120.000	X9.133.120.001.138.240.000	X9.138.240.001.141.213.431	X10.1.5.120.000	X10.5.120.001.10.240.000	X10.10.240.001.15.360.000	X10.15.360.001.20.480.000	X10.20.480.001.25.600.000	X10.25.600.001.30.720.000	X10.30.720.001.35.840.000	X10.35.840.001.40.960.000	X10.40.960.001.46.080.000	X10.46.080.001.51.200.000	X10.51.200.001.56.320.000	X10.56.320.001.61.440.000	X10.61.440.001.66.560.000	X10.66.560.001.71.680.000	X10.71.680.001.76.800.000	X10.76.800.001.81.920.000	X10.81.920.001.87.040.000	X10.87.040.001.92.160.000	X10.92.160.001.97.280.000	X10.97.280.001.102.400.000	X10.102.400.001.107.520.000	X10.107.520.001.112.640.000	X10.112.640.001.117.760.000	X10.117.760.001.122.880.000	X10.122.880.001.128.000.000	X10.128.000.001.133.120.000	X10.133.120.001.135.534.747	X11.1.5.120.000	X11.5.120.001.10.240.000	X11.10.240.001.15.360.000	X11.15.360.001.20.480.000	X11.20.480.001.25.600.000	X11.25.600.001.30.720.000	X11.30.720.001.35.840.000	X11.35.840.001.40.960.000	X11.40.960.001.46.080.000	X11.46.080.001.51.200.000	X11.56.320.001.61.440.000	X11.61.440.001.66.560.000	X11.66.560.001.71.680.000	X11.71.680.001.76.800.000	X11.76.800.001.81.920.000	X11.81.920.001.87.040.000	X11.87.040.001.92.160.000	X11.92.160.001.97.280.000	X11.97.280.001.102.400.000	X11.102.400.001.107.520.000	X11.107.520.001.112.640.000	X11.112.640.001.117.760.000	X11.117.760.001.122.880.000	X11.122.880.001.128.000.000	X11.128.000.001.133.120.000	X11.133.120.001.135.006.516	X12.1.5.120.000	X12.5.120.001.10.240.000	X12.10.240.001.15.360.000	X12.15.360.001.20.480.000	X12.20.480.001.25.600.000	X12.25.600.001.30.720.000	X12.30.720.001.35.840.000	X12.35.840.001.40.960.000	X12.40.960.001.46.080.000	X12.46.080.001.51.200.000	X12.51.200.001.56.320.000	X12.56.320.001.61.440.000	X12.61.440.001.66.560.000	X12.66.560.001.71.680.000	X12.71.680.001.76.800.000	X12.76.800.001.81.920.000	X12.81.920.001.87.040.000	X12.87.040.001.92.160.000	X12.92.160.001.97.280.000	X12.97.280.001.102.400.000	X12.102.400.001.107.520.000	X12.107.520.001.112.640.000	X12.112.640.001.117.760.000	X12.117.760.001.122.880.000	X12.122.880.001.128.000.000	X12.128.000.001.133.120.000	X12.133.120.001.133.851.895	X13.20.480.001.25.600.000	X13.25.600.001.30.720.000	X13.30.720.001.35.840.000	X13.35.840.001.40.960.000	X13.40.960.001.46.080.000	X13.46.080.001.51.200.000	X13.51.200.001.56.320.000	X13.56.320.001.61.440.000	X13.61.440.001.66.560.000	X13.66.560.001.71.680.000	X13.71.680.001.76.800.000	X13.76.800.001.81.920.000	X13.81.920.001.87.040.000	X13.87.040.001.92.160.000	X13.92.160.001.97.280.000	X13.97.280.001.102.400.000	X13.102.400.001.107.520.000	X13.107.520.001.112.640.000	X13.112.640.001.115.169.878	X14.20.480.001.25.600.000	X14.25.600.001.30.720.000	X14.30.720.001.35.840.000	X14.35.840.001.40.960.000	X14.40.960.001.46.080.000	X14.46.080.001.51.200.000	X14.51.200.001.56.320.000	X14.56.320.001.61.440.000	X14.61.440.001.66.560.000	X14.66.560.001.71.680.000	X14.71.680.001.76.800.000	X14.76.800.001.81.920.000	X14.81.920.001.87.040.000	X14.87.040.001.92.160.000	X14.92.160.001.97.280.000	X14.97.280.001.102.400.000	X14.102.400.001.107.349.540	X15.20.480.001.25.600.000	X15.25.600.001.30.720.000	X15.30.720.001.35.840.000	X15.35.840.001.40.960.000	X15.40.960.001.46.080.000	X15.46.080.001.51.200.000	X15.51.200.001.56.320.000	X15.56.320.001.61.440.000	X15.61.440.001.66.560.000	X15.66.560.001.71.680.000	X15.71.680.001.76.800.000	X15.76.800.001.81.920.000	X15.81.920.001.87.040.000	X15.87.040.001.92.160.000	X15.92.160.001.97.280.000	X15.97.280.001.102.400.000	X16.1.5.120.000	X16.5.120.001.10.240.000	X16.10.240.001.15.360.000	X16.15.360.001.20.480.000	X16.20.480.001.25.600.000	X16.25.600.001.30.720.000	X16.30.720.001.35.840.000	X16.46.080.001.51.200.000	X16.51.200.001.56.320.000	X16.56.320.001.61.440.000	X16.61.440.001.66.560.000	X16.66.560.001.71.680.000	X16.71.680.001.76.800.000	X16.76.800.001.81.920.000	X16.81.920.001.87.040.000	X16.87.040.001.90.354.753	X17.1.5.120.000	X17.5.120.001.10.240.000	X17.10.240.001.15.360.000	X17.15.360.001.20.480.000	X17.25.600.001.30.720.000	X17.30.720.001.35.840.000	X17.35.840.001.40.960.000	X17.40.960.001.46.080.000	X17.46.080.001.51.200.000	X17.51.200.001.56.320.000	X17.56.320.001.61.440.000	X17.61.440.001.66.560.000	X17.66.560.001.71.680.000	X17.71.680.001.76.800.000	X17.76.800.001.81.195.210	X18.1.5.120.000	X18.5.120.001.10.240.000	X18.10.240.001.15.360.000	X18.20.480.001.25.600.000	X18.25.600.001.30.720.000	X18.30.720.001.35.840.000	X18.35.840.001.40.960.000	X18.40.960.001.46.080.000	X18.46.080.001.51.200.000	X18.51.200.001.56.320.000	X18.56.320.001.61.440.000	X18.61.440.001.66.560.000	X18.66.560.001.71.680.000	X18.71.680.001.76.800.000	X18.76.800.001.78.077.248	X19.1.5.120.000	X19.5.120.001.10.240.000	X19.10.240.001.15.360.000	X19.15.360.001.20.480.000	X19.20.480.001.25.600.000	X19.25.600.001.30.720.000	X19.30.720.001.35.840.000	X19.35.840.001.40.960.000	X19.40.960.001.46.080.000	X19.46.080.001.51.200.000	X19.51.200.001.56.320.000	X19.56.320.001.59.128.983	X20.1.5.120.000	X20.5.120.001.10.240.000	X20.10.240.001.15.360.000	X20.15.360.001.20.480.000	X20.20.480.001.25.600.000	X20.30.720.001.35.840.000	X20.35.840.001.40.960.000	X20.40.960.001.46.080.000	X20.46.080.001.51.200.000	X20.51.200.001.56.320.000	X20.56.320.001.61.440.000	X20.61.440.001.63.025.520	X21.15.360.001.20.480.000	X21.20.480.001.25.600.000	X21.25.600.001.30.720.000	X21.30.720.001.35.840.000	X21.35.840.001.40.960.000	X21.40.960.001.46.080.000	X21.46.080.001.48.129.895	X22.15.360.001.20.480.000	X22.20.480.001.25.600.000	X22.25.600.001.30.720.000	X22.30.720.001.35.840.000	X22.35.840.001.40.960.000	X22.40.960.001.46.080.000	Y.20.480.001.25.600.000
2	1.8359375	2.203125	2.3242188	2	2	2.3164062	2	2	2.609375	2	2.2851562	2	2.4960938	2.0429688	2	1.96875	2	2.296875	2.0507812	3	1.75	2.5234375	3	5.1875	4.0820312	3.3359375	3	3	2.5664062	2.71875	2	2.4648438	2.5351562	2	2	2	2	2	2	2	1.9804688	2.3710938	2	1.9570312	2.5273438	2.3476562	2	2	2.40625	2	2.3671875	2	2	2	2	2	2	2	2	2	2.3203125	2.9726562	3	3.4375	3.265625	4.1484375	3.5429688	3.9609375	3.203125	3.2382812	3.6210938	3	2.796875	3.109375	3	3	3	3	2.9453125	3	3.3554688	4	3.1289062	2.6171875	2.1210938	2.0976562	2.109375	2.3007812	2.1835938	2	2.015625	2.6679688	2	2	2.0703125	2	2	2.5820312	2.109375	2	1.703125	1	1	1.1328125	2.421875	6.46875	7.4648438	8	6.7539062	1	1.8828125	2	2	2	2	2	2	1.875	2	2	2	2	1.7695312	2	2	2	2.3046875	2.0351562	2	2.6835938	3.1875	3	3	3	3.0703125	2	2.8125	2.2929688	2.6132812	2.3828125	2	2	2	3.9960938	10.2421875	10.234375	1.734375	2	2	1.875	2	2	2	2	2	2.6328125	3	2.4804688	2	2	1.9765625	2	2	2	2.28125	2.1679688	2	2	3.4179688	4	3.6992188	4	3.8125	3.8007812	3	3.570312	4	3.609375	2	2	2	2	2	2	2	2	2	2.6796875	2	2	2	2	2	2	2	2.4179688	2.4296875	2.296875	2.5	3	2.1796875	2.3007812	2	3.2421875	3.273438	3	3	3.078125	2.9492188	2.7421875	3.4921875	3	3.6835938	3.6601562	3.5390625	3.6484375	2.9453125	3	3.085938	3.2304688	3.9765625	3.53125	3.4609375	2.9648438	3	3	3.3867188	3	3.1054688	4.3320312	3.640625	2.140625	1.9804688	1.8515625	2.1328125	2.9179688	1	1.1601562	1	1	1	1	1.0078125	2	1.8945312	1.65625	4.460938	3.6835938	3.328125	3.0976562	3	2.8984375	2.5234375	2	2	2.5820312	2.4726562	2.4101562	3.898438	4.4492188	3.9179688	4.21875	3.9726562	4.9453125	4.6289062	5.2070312	5.75	1.5976562	1.1328125	1	1	0.65625	1	1	1	5.1445312	2.8125	2.375	2	2	2.4453125	3	3	3	3.5234375	4.9140625	3.7460938	4.140625	4.5625	4.328125	4	4	4.1757812	4.5078125	5.042969	3.8671875	1	1	1	1.2734375	1.0078125	1.3320312	2.828125	2.5742188	2	2	2	2	2	2	2.3046875	2	2	2.691406	2.1523438	2	2.234375	2.1953125	3.375	2.9609375	14	2.1953125	1.9453125	2	1.7851562	3.046875	1.609375	2	1.546875	7.5	4.140625	5.3789062	2	2	2	2	2	2	2	2.1367188	2	2.183594	2	2.1445312	2	1.6445312	2	2.1953125	2.0117188	3	2.1445312	2	2.671875	4	3.6445312	3.421875	2.0546875	2	2	2.7070312	2.078125	2.109375	2.1796875	3	3.8125	3.0742188	3.871094	4	4.1015625	4.8984375	5.40625	2.3242188	1.8359375	1.8203125	2	2	2.421875	3.234375	2.9609375	2	2	2	2	2	2	2	2	2	1.5585938	2	2	2	2.2070312	3.0507812	2.3203125	2	2	2	2	3.1992188	3	1.8984375	1.0546875	1	1	1	1	1	1	1	1	1	1	1	2.0546875	2.21875	1	1.4023438	1	1	1	1	1	1	0.8515625	1	1.4414062	1.1210938	1.0234375	2	2	2	2.3789062	2	3.515625	2.875	2	2	2.0507812	2.4648438	2.4335938	2	2	2	2	2	1.890625	2.40625	2	2	1.5390625	2.171875	2.9921875	3.3359375	2.8476562	2.3398438	4.9335938	2.4296875	1.9492188	2.21875	3	2.0585938	2	2.7382812	1.6289062	2	2	2.0859375	2.9414062	2	1.3515625	1.4765625	1.566406	3.625	2.7734375	2.4296875	2	2	2.1640625	1.921875	2	1.4101562	1.5273438	1.5976562	3	3	3.0273438	3	2.875	3.0703125	3.046875	3.1914062	3.5820312	3	3.3515625	3.195312	1.4882812	2.265625	2	2.5429688	4.0351562	4	8.042969	7.1132812	2.6992188	1.96875	2.6875	2.7382812	1.5351562	2.203125	1.1835938	1	1	1.765625	3.4414062	3.328125	3	3.40625	3.5234375	3	2	2	2	2	2.0664062	2.25	2.2070312	2.3125	2	2	2.6640625	2	2	0
2.9296875	4.40625	4.2421875	4.3085938	3.671875	5.3359375	5.8398438	4.1875	4	3.4492188	3	3.0742188	3	3	3	3	3.4335938	3	3	3	3	3	3.4179688	3.7148438	3.9414062	4.4492188	4.84375	2	2	1.859375	1	1	1	1	1.0039062	1.9375	1	1	1	1	1	1	1	1	1	1.9882812	2	2	2.1171875	2	2	2.3476562	2	2	2	2.7421875	2.3632812	3	2.75	2.1679688	2	2.1328125	2.2265625	3	3	3	3	3	3	3.203125	2	2	2	2	2	2	2	2.4179688	2.328125	2	2.6523438	2	2	2	2	2	3.2226562	2.8984375	2.0898438	2.953125	2.1289062	2	1.8554688	2	2	2	2	2	2	2	2	2.625	1.375	1	1.25	2.4609375	5.7578125	6.4648438	6.5664062	4.9804688	1	1.8828125	2.4453125	2.421875	2	2	2.6132812	3.1757812	2	2.2578125	2.2695312	2.4570312	2	2	2.1796875	2	2	2.6289062	3.5820312	2.1796875	2.7460938	3.9492188	3.4609375	3	3	2.7851562	2	1.9375	2.6484375	2.3125	2.8007812	1.1914062	1	1	2.765625	8.222656	9.777344	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9882812	1	1	1.0117188	2.765625	3	3	3	3	3	2.8515625	3	3	3.2578125	2.3632812	2.3945312	3	2.1992188	2	2	2	1.9023438	2	2	2	2	2	2	2	2	2.4804688	2	2	2	2	2	2	2.1210938	2.0234375	2.9570312	3	3	3	3	3	3.5585938	4.59375	3.4726562	3	3.1210938	3	3	3	3	3	3.7851562	3	3	3.3203125	3.8203125	3.7109375	3.7929688	3	3	3.4140625	4.5664062	4	2.140625	1.9414062	1.9375	1.984375	2	2	2.2851562	2	2	2	2	2.796875	3.6640625	4	3.3085938	4.472656	4.2578125	3.9140625	3	3	3	3	3	3.5117188	3.6679688	3	3.3007812	4	4.28125	4.7148438	4	4	4.3828125	6.1796875	5.2695312	5	1	1	1	1	0.9375	1	1	1.8398438	4.5	2.0195312	2	2	2.140625	2.96875	2.1367188	2.6640625	2.140625	3.4179688	4.2539062	5.8359375	4.890625	4	4	4.84375	4.7851562	4.0976562	4	4.167969	5.046875	1	1	1	1.4804688	1.6484375	1.3671875	2.8945312	2.5625	2	2	2	2.015625	2.1757812	2.8125	2	2.6914062	2.6015625	2	2	2.4609375	2.21875	2	3.09375	3.0390625	14	2.140625	2	2	2	2	1.5859375	2.3320312	1.546875	6.0351562	3.8203125	4.1523438	3.3242188	2.6015625	2	2	3	3.671875	4	2.34375	2.9414062	2	2.6679688	2.7148438	2	1.5898438	1	1.46875	2	2	2	2	2	2	2.1054688	3.015625	4.328125	4	3.9179688	3.1914062	2.859375	2.3125	2	2.1757812	3	3	3.75	3.5429688	3	3	3.3164062	3.6757812	2.765625	2.0351562	2	2.9414062	3	3	3	3.2265625	4.4453125	5.335938	3.8320312	2.8867188	3	3	3	3	3	3	3	3	3	3.171875	3	3	3	2.96875	2	2.5117188	3	1.8828125	1.1484375	1	1	1	1	1	1	1	1	1	1.0351562	1.9453125	1.1328125	1.2460938	1	2	2	2.5351562	2.417969	2	2	2	2	2	4.28125	2.6054688	2.7539062	3.3828125	3	3	3.828125	2.9257812	2.9804688	2	2.46875	2.0234375	2	2	2.1640625	2.8671875	2	2.9765625	2.6289062	2.234375	2	3.4296875	3.1679688	2	4.3242188	2.2226562	4.1953125	4.8164062	2.4453125	2.7734375	4.3046875	2.3046875	2	2	2.203125	3.0234375	2.2773438	2.515625	2.3046875	2	2	2	2.2773438	3.9414062	1.8945312	1.5078125	2.472656	5.460938	2.7929688	2.578125	2.9296875	2.0390625	2.125	3.6289062	3	1.5039062	1.4804688	2.078125	3	3.800781	3.3984375	3	3.6796875	4.3710938	3	3	2.9570312	2.9882812	3	3	3.1835938	3.5703125	3.2070312	4.6875	3.140625	3	7.6484375	6.953125	3.5742188	3.2539062	3.1054688	3.1796875	3.5429688	3.3984375	3	4.0703125	3.1054688	3.6015625	3.484375	3	3.1171875	1.8867188	1.1484375	2	2	2	2	2	2	2	2	2	2.8164062	2.046875	2	2	1.9101562	0
